cuda
FULL Dataset: (20305, 4)
TRAIN Dataset: (16244, 4)
TEST Dataset: (4061, 4)
tensor(3.1775, device='cuda:0', grad_fn=<NllLossBackward0>)
{'loss': 0.2415, 'grad_norm': 1.6220439672470093, 'learning_rate': 1.7155386397484695e-05, 'epoch': 0.9}
{'loss': 0.2439, 'grad_norm': 4.130711555480957, 'learning_rate': 1.7138838325335102e-05, 'epoch': 0.9}
{'loss': 0.2386, 'grad_norm': 1.922407627105713, 'learning_rate': 1.7122290253185507e-05, 'epoch': 0.91}
{'loss': 0.2247, 'grad_norm': 1.996252179145813, 'learning_rate': 1.710574218103591e-05, 'epoch': 0.91}
{'loss': 0.2375, 'grad_norm': 1.7316628694534302, 'learning_rate': 1.7089194108886315e-05, 'epoch': 0.92}
{'loss': 0.2501, 'grad_norm': 2.580423593521118, 'learning_rate': 1.7072646036736723e-05, 'epoch': 0.92}
{'loss': 0.3695, 'grad_norm': 2.0227224826812744, 'learning_rate': 1.7056097964587127e-05, 'epoch': 0.93}
{'loss': 0.2309, 'grad_norm': 2.7996482849121094, 'learning_rate': 1.703954989243753e-05, 'epoch': 0.93}
{'loss': 0.2185, 'grad_norm': 3.6622848510742188, 'learning_rate': 1.702300182028794e-05, 'epoch': 0.94}
{'eval_loss': 0.24139438569545746, 'eval_accuracy': 0.9215635358272106, 'eval_precision': 0.700024557956778, 'eval_recall': 0.7257797581158498, 'eval_f1': 0.7126695418463653, 'eval_runtime': 4.2025, 'eval_samples_per_second': 966.33, 'eval_steps_per_second': 120.88, 'epoch': 0.94}
{'loss': 0.3137, 'grad_norm': 3.1173362731933594, 'learning_rate': 1.7006453748138343e-05, 'epoch': 0.94}
{'loss': 0.2809, 'grad_norm': 5.564622402191162, 'learning_rate': 1.698990567598875e-05, 'epoch': 0.95}
{'loss': 0.2473, 'grad_norm': 1.9943296909332275, 'learning_rate': 1.6973357603839154e-05, 'epoch': 0.95}
{'loss': 0.2693, 'grad_norm': 1.6210728883743286, 'learning_rate': 1.695680953168956e-05, 'epoch': 0.96}
{'loss': 0.2516, 'grad_norm': 2.1074981689453125, 'learning_rate': 1.6940261459539963e-05, 'epoch': 0.96}
{'loss': 0.2754, 'grad_norm': 2.3986027240753174, 'learning_rate': 1.692371338739037e-05, 'epoch': 0.97}
{'loss': 0.1315, 'grad_norm': 2.004089117050171, 'learning_rate': 1.6907165315240778e-05, 'epoch': 0.97}
{'loss': 0.272, 'grad_norm': 2.592496156692505, 'learning_rate': 1.6890617243091182e-05, 'epoch': 0.97}
{'loss': 0.2404, 'grad_norm': 1.7759472131729126, 'learning_rate': 1.6874069170941586e-05, 'epoch': 0.98}
{'loss': 0.1845, 'grad_norm': 1.9394720792770386, 'learning_rate': 1.685752109879199e-05, 'epoch': 0.98}
{'eval_loss': 0.24151751399040222, 'eval_accuracy': 0.9209525409748422, 'eval_precision': 0.6954493886297743, 'eval_recall': 0.702355187778485, 'eval_f1': 0.6988852292880668, 'eval_runtime': 4.1992, 'eval_samples_per_second': 967.085, 'eval_steps_per_second': 120.975, 'epoch': 0.98}
{'loss': 0.3013, 'grad_norm': 1.5310462713241577, 'learning_rate': 1.6840973026642398e-05, 'epoch': 0.99}
{'loss': 0.1894, 'grad_norm': 2.55597186088562, 'learning_rate': 1.6824424954492805e-05, 'epoch': 0.99}
{'loss': 0.224, 'grad_norm': 2.791591167449951, 'learning_rate': 1.680787688234321e-05, 'epoch': 1.0}
{'loss': 0.1665, 'grad_norm': 2.0002262592315674, 'learning_rate': 1.6791328810193614e-05, 'epoch': 1.0}
{'loss': 0.2272, 'grad_norm': 3.636148452758789, 'learning_rate': 1.6774780738044018e-05, 'epoch': 1.01}
{'loss': 0.1954, 'grad_norm': 2.2090492248535156, 'learning_rate': 1.6758232665894425e-05, 'epoch': 1.01}
{'loss': 0.1673, 'grad_norm': 1.908336877822876, 'learning_rate': 1.674168459374483e-05, 'epoch': 1.02}
{'loss': 0.242, 'grad_norm': 2.8555591106414795, 'learning_rate': 1.6725136521595237e-05, 'epoch': 1.02}
{'loss': 0.1923, 'grad_norm': 2.3338589668273926, 'learning_rate': 1.670858844944564e-05, 'epoch': 1.03}
{'loss': 0.2417, 'grad_norm': 2.966480016708374, 'learning_rate': 1.6692040377296045e-05, 'epoch': 1.03}
{'eval_loss': 0.24148066341876984, 'eval_accuracy': 0.9227855255319474, 'eval_precision': 0.6949421084704448, 'eval_recall': 0.7259070655633355, 'eval_f1': 0.7100871731008717, 'eval_runtime': 4.1971, 'eval_samples_per_second': 967.567, 'eval_steps_per_second': 121.035, 'epoch': 1.03}
{'loss': 0.1752, 'grad_norm': 1.9508470296859741, 'learning_rate': 1.6675492305146453e-05, 'epoch': 1.04}
{'loss': 0.2101, 'grad_norm': 3.210942506790161, 'learning_rate': 1.6658944232996857e-05, 'epoch': 1.04}
{'loss': 0.233, 'grad_norm': 4.642778396606445, 'learning_rate': 1.664239616084726e-05, 'epoch': 1.05}
{'loss': 0.2109, 'grad_norm': 1.9950875043869019, 'learning_rate': 1.6625848088697666e-05, 'epoch': 1.05}
{'loss': 0.1711, 'grad_norm': 2.4829931259155273, 'learning_rate': 1.6609300016548073e-05, 'epoch': 1.06}
{'loss': 0.1489, 'grad_norm': 2.4944357872009277, 'learning_rate': 1.659275194439848e-05, 'epoch': 1.06}
{'loss': 0.133, 'grad_norm': 1.6249685287475586, 'learning_rate': 1.6576203872248885e-05, 'epoch': 1.07}
{'loss': 0.1817, 'grad_norm': 3.611065149307251, 'learning_rate': 1.655965580009929e-05, 'epoch': 1.07}
{'loss': 0.1858, 'grad_norm': 1.7174439430236816, 'learning_rate': 1.6543107727949693e-05, 'epoch': 1.08}
{'loss': 0.1779, 'grad_norm': 2.2462775707244873, 'learning_rate': 1.65265596558001e-05, 'epoch': 1.08}
{'eval_loss': 0.2505751848220825, 'eval_accuracy': 0.9213344127575726, 'eval_precision': 0.6922224956928378, 'eval_recall': 0.7161043921069382, 'eval_f1': 0.7039609536324384, 'eval_runtime': 4.1818, 'eval_samples_per_second': 971.12, 'eval_steps_per_second': 121.48, 'epoch': 1.08}
{'loss': 0.2977, 'grad_norm': 3.5254907608032227, 'learning_rate': 1.6510011583650508e-05, 'epoch': 1.09}
{'loss': 0.2021, 'grad_norm': 3.728226661682129, 'learning_rate': 1.6493463511500912e-05, 'epoch': 1.09}
{'loss': 0.1946, 'grad_norm': 3.3610727787017822, 'learning_rate': 1.6476915439351317e-05, 'epoch': 1.1}
{'loss': 0.2069, 'grad_norm': 2.469619035720825, 'learning_rate': 1.646036736720172e-05, 'epoch': 1.1}
{'loss': 0.1823, 'grad_norm': 1.4257205724716187, 'learning_rate': 1.644381929505213e-05, 'epoch': 1.11}
{'loss': 0.1177, 'grad_norm': 2.2104716300964355, 'learning_rate': 1.6427271222902532e-05, 'epoch': 1.11}
{'loss': 0.2286, 'grad_norm': 3.4838662147521973, 'learning_rate': 1.641072315075294e-05, 'epoch': 1.12}
{'loss': 0.2837, 'grad_norm': 3.2015392780303955, 'learning_rate': 1.6394175078603344e-05, 'epoch': 1.12}
{'loss': 0.2655, 'grad_norm': 2.8803582191467285, 'learning_rate': 1.637762700645375e-05, 'epoch': 1.13}
{'loss': 0.2442, 'grad_norm': 2.841797113418579, 'learning_rate': 1.6361078934304156e-05, 'epoch': 1.13}
{'eval_loss': 0.23684729635715485, 'eval_accuracy': 0.9237936670383552, 'eval_precision': 0.7112542629784009, 'eval_recall': 0.7168682367918523, 'eval_f1': 0.7140502155718995, 'eval_runtime': 4.1966, 'eval_samples_per_second': 967.696, 'eval_steps_per_second': 121.051, 'epoch': 1.13}
{'loss': 0.2818, 'grad_norm': 3.7935421466827393, 'learning_rate': 1.634453086215456e-05, 'epoch': 1.14}
{'loss': 0.2602, 'grad_norm': 3.8543286323547363, 'learning_rate': 1.6327982790004964e-05, 'epoch': 1.14}
{'loss': 0.2828, 'grad_norm': 3.7563765048980713, 'learning_rate': 1.6311434717855372e-05, 'epoch': 1.15}
{'loss': 0.1899, 'grad_norm': 2.640733480453491, 'learning_rate': 1.6294886645705776e-05, 'epoch': 1.15}
{'loss': 0.2064, 'grad_norm': 2.655027151107788, 'learning_rate': 1.6278338573556184e-05, 'epoch': 1.16}
{'loss': 0.1841, 'grad_norm': 3.4363503456115723, 'learning_rate': 1.6261790501406588e-05, 'epoch': 1.16}
{'loss': 0.1351, 'grad_norm': 6.017755031585693, 'learning_rate': 1.6245242429256992e-05, 'epoch': 1.17}
{'loss': 0.1975, 'grad_norm': 1.9107153415679932, 'learning_rate': 1.6228694357107396e-05, 'epoch': 1.17}
{'loss': 0.3291, 'grad_norm': 3.5880396366119385, 'learning_rate': 1.6212146284957804e-05, 'epoch': 1.18}
{'loss': 0.214, 'grad_norm': 2.4745023250579834, 'learning_rate': 1.619559821280821e-05, 'epoch': 1.18}
{'eval_loss': 0.24021436274051666, 'eval_accuracy': 0.921441336856737, 'eval_precision': 0.6799525504151839, 'eval_recall': 0.7297262889879058, 'eval_f1': 0.7039607000307031, 'eval_runtime': 4.1928, 'eval_samples_per_second': 968.557, 'eval_steps_per_second': 121.159, 'epoch': 1.18}
{'loss': 0.1316, 'grad_norm': 2.532583475112915, 'learning_rate': 1.6179050140658615e-05, 'epoch': 1.19}
{'loss': 0.3355, 'grad_norm': 2.787947416305542, 'learning_rate': 1.616250206850902e-05, 'epoch': 1.19}
{'loss': 0.2392, 'grad_norm': 3.3111236095428467, 'learning_rate': 1.6145953996359424e-05, 'epoch': 1.2}
{'loss': 0.2265, 'grad_norm': 2.1439385414123535, 'learning_rate': 1.612940592420983e-05, 'epoch': 1.2}
{'loss': 0.2712, 'grad_norm': 2.7028584480285645, 'learning_rate': 1.6112857852060235e-05, 'epoch': 1.21}
{'loss': 0.2222, 'grad_norm': 3.2052745819091797, 'learning_rate': 1.6096309779910643e-05, 'epoch': 1.21}
{'loss': 0.2225, 'grad_norm': 3.8384251594543457, 'learning_rate': 1.6079761707761047e-05, 'epoch': 1.22}
{'loss': 0.1334, 'grad_norm': 2.65097975730896, 'learning_rate': 1.606321363561145e-05, 'epoch': 1.22}
{'loss': 0.2531, 'grad_norm': 2.7662885189056396, 'learning_rate': 1.604666556346186e-05, 'epoch': 1.23}
{'loss': 0.233, 'grad_norm': 5.5818657875061035, 'learning_rate': 1.6030117491312263e-05, 'epoch': 1.23}
{'eval_loss': 0.24097512662410736, 'eval_accuracy': 0.9209830907174607, 'eval_precision': 0.6988847583643123, 'eval_recall': 0.7180140038192234, 'eval_f1': 0.7083202511773941, 'eval_runtime': 4.1881, 'eval_samples_per_second': 969.642, 'eval_steps_per_second': 121.295, 'epoch': 1.23}
{'loss': 0.169, 'grad_norm': 2.912451982498169, 'learning_rate': 1.601356941916267e-05, 'epoch': 1.24}
{'loss': 0.2459, 'grad_norm': 3.508018732070923, 'learning_rate': 1.5997021347013075e-05, 'epoch': 1.24}
{'loss': 0.1522, 'grad_norm': 2.528524160385132, 'learning_rate': 1.598047327486348e-05, 'epoch': 1.25}
{'loss': 0.151, 'grad_norm': 2.4083900451660156, 'learning_rate': 1.5963925202713886e-05, 'epoch': 1.25}
{'loss': 0.2504, 'grad_norm': 3.300163507461548, 'learning_rate': 1.594737713056429e-05, 'epoch': 1.26}
{'loss': 0.188, 'grad_norm': 4.1280717849731445, 'learning_rate': 1.5930829058414695e-05, 'epoch': 1.26}
{'loss': 0.1752, 'grad_norm': 1.9651178121566772, 'learning_rate': 1.59142809862651e-05, 'epoch': 1.27}
{'loss': 0.2299, 'grad_norm': 4.565138339996338, 'learning_rate': 1.5897732914115507e-05, 'epoch': 1.27}
{'loss': 0.2197, 'grad_norm': 0.840803325176239, 'learning_rate': 1.5881184841965914e-05, 'epoch': 1.28}
{'loss': 0.2276, 'grad_norm': 4.304320812225342, 'learning_rate': 1.5864636769816318e-05, 'epoch': 1.28}
{'eval_loss': 0.23306812345981598, 'eval_accuracy': 0.9252906044266577, 'eval_precision': 0.7101377342101998, 'eval_recall': 0.7285805219605347, 'eval_f1': 0.7192409199447026, 'eval_runtime': 4.1895, 'eval_samples_per_second': 969.334, 'eval_steps_per_second': 121.256, 'epoch': 1.28}
{'loss': 0.1869, 'grad_norm': 0.8581904768943787, 'learning_rate': 1.5848088697666722e-05, 'epoch': 1.29}
{'loss': 0.211, 'grad_norm': 3.6398823261260986, 'learning_rate': 1.5831540625517127e-05, 'epoch': 1.29}
{'loss': 0.3087, 'grad_norm': 2.123328924179077, 'learning_rate': 1.5814992553367534e-05, 'epoch': 1.29}
{'loss': 0.2209, 'grad_norm': 1.2429136037826538, 'learning_rate': 1.579844448121794e-05, 'epoch': 1.3}
{'loss': 0.1997, 'grad_norm': 1.7776529788970947, 'learning_rate': 1.5781896409068346e-05, 'epoch': 1.3}
{'loss': 0.2921, 'grad_norm': 4.606879234313965, 'learning_rate': 1.576534833691875e-05, 'epoch': 1.31}
{'loss': 0.2736, 'grad_norm': 3.15458345413208, 'learning_rate': 1.5748800264769154e-05, 'epoch': 1.31}
{'loss': 0.1851, 'grad_norm': 3.5046627521514893, 'learning_rate': 1.5732252192619562e-05, 'epoch': 1.32}
{'loss': 0.2093, 'grad_norm': 2.921603202819824, 'learning_rate': 1.5715704120469966e-05, 'epoch': 1.32}
{'loss': 0.2001, 'grad_norm': 3.4913599491119385, 'learning_rate': 1.5699156048320373e-05, 'epoch': 1.33}
{'eval_loss': 0.23702459037303925, 'eval_accuracy': 0.9216857347976843, 'eval_precision': 0.6855766972046042, 'eval_recall': 0.7430935709739019, 'eval_f1': 0.7131773474250107, 'eval_runtime': 4.1976, 'eval_samples_per_second': 967.466, 'eval_steps_per_second': 121.023, 'epoch': 1.33}
{'loss': 0.2033, 'grad_norm': 0.11113692075014114, 'learning_rate': 1.5682607976170778e-05, 'epoch': 1.33}
{'loss': 0.204, 'grad_norm': 3.5588903427124023, 'learning_rate': 1.5666059904021182e-05, 'epoch': 1.34}
{'loss': 0.2408, 'grad_norm': 3.418262004852295, 'learning_rate': 1.564951183187159e-05, 'epoch': 1.34}
{'loss': 0.2175, 'grad_norm': 3.4318432807922363, 'learning_rate': 1.5632963759721994e-05, 'epoch': 1.35}
{'loss': 0.1689, 'grad_norm': 3.7400994300842285, 'learning_rate': 1.5616415687572398e-05, 'epoch': 1.35}
{'loss': 0.1808, 'grad_norm': 3.31144642829895, 'learning_rate': 1.5599867615422802e-05, 'epoch': 1.36}
{'loss': 0.2732, 'grad_norm': 1.522765040397644, 'learning_rate': 1.558331954327321e-05, 'epoch': 1.36}
{'loss': 0.2283, 'grad_norm': 2.962709665298462, 'learning_rate': 1.5566771471123617e-05, 'epoch': 1.37}
{'loss': 0.2211, 'grad_norm': 2.4877028465270996, 'learning_rate': 1.555022339897402e-05, 'epoch': 1.37}
{'loss': 0.1934, 'grad_norm': 2.8761332035064697, 'learning_rate': 1.5533675326824425e-05, 'epoch': 1.38}
{'eval_loss': 0.23289130628108978, 'eval_accuracy': 0.9220370568377961, 'eval_precision': 0.6857210346049368, 'eval_recall': 0.739147040101846, 'eval_f1': 0.711432422497243, 'eval_runtime': 4.1995, 'eval_samples_per_second': 967.027, 'eval_steps_per_second': 120.968, 'epoch': 1.38}
{'loss': 0.1988, 'grad_norm': 1.6021461486816406, 'learning_rate': 1.551712725467483e-05, 'epoch': 1.38}
{'loss': 0.1942, 'grad_norm': 2.603435754776001, 'learning_rate': 1.5500579182525237e-05, 'epoch': 1.39}
{'loss': 0.2135, 'grad_norm': 2.0518105030059814, 'learning_rate': 1.5484031110375645e-05, 'epoch': 1.39}
{'loss': 0.2121, 'grad_norm': 1.7293323278427124, 'learning_rate': 1.546748303822605e-05, 'epoch': 1.4}
{'loss': 0.204, 'grad_norm': 3.3886618614196777, 'learning_rate': 1.5450934966076453e-05, 'epoch': 1.4}
{'loss': 0.1367, 'grad_norm': 1.4511421918869019, 'learning_rate': 1.5434386893926857e-05, 'epoch': 1.41}
{'loss': 0.2242, 'grad_norm': 4.398320198059082, 'learning_rate': 1.5417838821777265e-05, 'epoch': 1.41}
{'loss': 0.173, 'grad_norm': 4.931480884552002, 'learning_rate': 1.540129074962767e-05, 'epoch': 1.42}
{'loss': 0.1555, 'grad_norm': 1.4636917114257812, 'learning_rate': 1.5384742677478076e-05, 'epoch': 1.42}
{'loss': 0.2702, 'grad_norm': 2.80558443069458, 'learning_rate': 1.536819460532848e-05, 'epoch': 1.43}
{'eval_loss': 0.23373930156230927, 'eval_accuracy': 0.9261001726060458, 'eval_precision': 0.7010967819693865, 'eval_recall': 0.7405474220241884, 'eval_f1': 0.7202823179791975, 'eval_runtime': 4.1979, 'eval_samples_per_second': 967.385, 'eval_steps_per_second': 121.012, 'epoch': 1.43}
{'loss': 0.2054, 'grad_norm': 1.596396803855896, 'learning_rate': 1.5351646533178885e-05, 'epoch': 1.43}
{'loss': 0.2429, 'grad_norm': 2.2536027431488037, 'learning_rate': 1.5335098461029292e-05, 'epoch': 1.44}
{'loss': 0.2058, 'grad_norm': 2.6091954708099365, 'learning_rate': 1.5318550388879696e-05, 'epoch': 1.44}
{'loss': 0.1924, 'grad_norm': 3.8247241973876953, 'learning_rate': 1.5302002316730104e-05, 'epoch': 1.45}
{'loss': 0.2192, 'grad_norm': 6.672426700592041, 'learning_rate': 1.5285454244580508e-05, 'epoch': 1.45}
{'loss': 0.1497, 'grad_norm': 1.839521884918213, 'learning_rate': 1.5268906172430912e-05, 'epoch': 1.46}
{'loss': 0.2246, 'grad_norm': 3.6134161949157715, 'learning_rate': 1.525235810028132e-05, 'epoch': 1.46}
{'loss': 0.1498, 'grad_norm': 3.218069314956665, 'learning_rate': 1.5235810028131724e-05, 'epoch': 1.47}
{'loss': 0.1847, 'grad_norm': 7.2793378829956055, 'learning_rate': 1.521926195598213e-05, 'epoch': 1.47}
{'loss': 0.2653, 'grad_norm': 3.2303261756896973, 'learning_rate': 1.5202713883832534e-05, 'epoch': 1.48}
{'eval_loss': 0.23445557057857513, 'eval_accuracy': 0.9245268608611973, 'eval_precision': 0.7071541357949714, 'eval_recall': 0.7411839592616168, 'eval_f1': 0.7237692690203879, 'eval_runtime': 4.3419, 'eval_samples_per_second': 935.306, 'eval_steps_per_second': 117.0, 'epoch': 1.48}
{'loss': 0.1827, 'grad_norm': 3.0898685455322266, 'learning_rate': 1.518616581168294e-05, 'epoch': 1.48}
{'loss': 0.1769, 'grad_norm': 7.502850532531738, 'learning_rate': 1.5169617739533346e-05, 'epoch': 1.49}
{'loss': 0.1862, 'grad_norm': 3.9133801460266113, 'learning_rate': 1.515306966738375e-05, 'epoch': 1.49}
{'loss': 0.2474, 'grad_norm': 5.2546844482421875, 'learning_rate': 1.5136521595234158e-05, 'epoch': 1.5}
{'loss': 0.2199, 'grad_norm': 2.3477964401245117, 'learning_rate': 1.5119973523084562e-05, 'epoch': 1.5}
{'loss': 0.2038, 'grad_norm': 5.072574138641357, 'learning_rate': 1.5103425450934968e-05, 'epoch': 1.51}
{'loss': 0.2228, 'grad_norm': 4.254400253295898, 'learning_rate': 1.5086877378785372e-05, 'epoch': 1.51}
{'loss': 0.2752, 'grad_norm': 2.7716145515441895, 'learning_rate': 1.5070329306635778e-05, 'epoch': 1.52}
{'loss': 0.2128, 'grad_norm': 2.8594067096710205, 'learning_rate': 1.5053781234486185e-05, 'epoch': 1.52}
{'loss': 0.1418, 'grad_norm': 2.387286424636841, 'learning_rate': 1.503723316233659e-05, 'epoch': 1.53}
{'eval_loss': 0.23464003205299377, 'eval_accuracy': 0.9263598454183023, 'eval_precision': 0.739572333685322, 'eval_recall': 0.7133036282622534, 'eval_f1': 0.7262005054759899, 'eval_runtime': 4.1747, 'eval_samples_per_second': 972.768, 'eval_steps_per_second': 121.686, 'epoch': 1.53}
{'loss': 0.1654, 'grad_norm': 3.0137977600097656, 'learning_rate': 1.5020685090186995e-05, 'epoch': 1.53}
{'loss': 0.1954, 'grad_norm': 3.4535984992980957, 'learning_rate': 1.50041370180374e-05, 'epoch': 1.54}
{'loss': 0.1672, 'grad_norm': 3.098423480987549, 'learning_rate': 1.4987588945887805e-05, 'epoch': 1.54}
{'loss': 0.2038, 'grad_norm': 1.1656569242477417, 'learning_rate': 1.4971040873738211e-05, 'epoch': 1.55}
{'loss': 0.2152, 'grad_norm': 3.18137264251709, 'learning_rate': 1.4954492801588615e-05, 'epoch': 1.55}
{'loss': 0.1934, 'grad_norm': 2.474041700363159, 'learning_rate': 1.4937944729439023e-05, 'epoch': 1.56}
{'loss': 0.2313, 'grad_norm': 5.317821979522705, 'learning_rate': 1.4921396657289427e-05, 'epoch': 1.56}
{'loss': 0.156, 'grad_norm': 1.922419786453247, 'learning_rate': 1.4904848585139833e-05, 'epoch': 1.57}
{'loss': 0.1622, 'grad_norm': 2.3320980072021484, 'learning_rate': 1.4888300512990237e-05, 'epoch': 1.57}
{'loss': 0.265, 'grad_norm': 4.53168249130249, 'learning_rate': 1.4871752440840643e-05, 'epoch': 1.58}
{'eval_loss': 0.23403574526309967, 'eval_accuracy': 0.9263903951609208, 'eval_precision': 0.709646263431124, 'eval_recall': 0.7483131763208147, 'eval_f1': 0.728466972363366, 'eval_runtime': 4.1783, 'eval_samples_per_second': 971.917, 'eval_steps_per_second': 121.579, 'epoch': 1.58}
{'loss': 0.2839, 'grad_norm': 2.9437201023101807, 'learning_rate': 1.485520436869105e-05, 'epoch': 1.58}
{'loss': 0.156, 'grad_norm': 4.004463195800781, 'learning_rate': 1.4838656296541455e-05, 'epoch': 1.59}
{'loss': 0.309, 'grad_norm': 4.002165794372559, 'learning_rate': 1.482210822439186e-05, 'epoch': 1.59}
{'loss': 0.1935, 'grad_norm': 1.9531302452087402, 'learning_rate': 1.4805560152242265e-05, 'epoch': 1.6}
{'loss': 0.1713, 'grad_norm': 3.9698801040649414, 'learning_rate': 1.478901208009267e-05, 'epoch': 1.6}
{'loss': 0.1997, 'grad_norm': 2.4475362300872803, 'learning_rate': 1.4772464007943075e-05, 'epoch': 1.61}
{'loss': 0.1611, 'grad_norm': 2.510535955429077, 'learning_rate': 1.475591593579348e-05, 'epoch': 1.61}
{'loss': 0.1872, 'grad_norm': 1.7204135656356812, 'learning_rate': 1.4739367863643888e-05, 'epoch': 1.61}
{'loss': 0.1691, 'grad_norm': 4.621985912322998, 'learning_rate': 1.4722819791494292e-05, 'epoch': 1.62}
{'loss': 0.2091, 'grad_norm': 4.757124900817871, 'learning_rate': 1.4706271719344698e-05, 'epoch': 1.62}
{'eval_loss': 0.2324073314666748, 'eval_accuracy': 0.9251989551988025, 'eval_precision': 0.7085665612071064, 'eval_recall': 0.7413112667091025, 'eval_f1': 0.7245691532383501, 'eval_runtime': 4.1971, 'eval_samples_per_second': 967.561, 'eval_steps_per_second': 121.035, 'epoch': 1.62}
{'loss': 0.1992, 'grad_norm': 1.2287626266479492, 'learning_rate': 1.4689723647195102e-05, 'epoch': 1.63}
{'loss': 0.1713, 'grad_norm': 2.8665878772735596, 'learning_rate': 1.4673175575045508e-05, 'epoch': 1.63}
{'loss': 0.1837, 'grad_norm': 2.380357265472412, 'learning_rate': 1.4656627502895916e-05, 'epoch': 1.64}
{'loss': 0.2194, 'grad_norm': 1.9175740480422974, 'learning_rate': 1.464007943074632e-05, 'epoch': 1.64}
{'loss': 0.1838, 'grad_norm': 2.9403228759765625, 'learning_rate': 1.4623531358596726e-05, 'epoch': 1.65}
{'loss': 0.1915, 'grad_norm': 2.4699976444244385, 'learning_rate': 1.460698328644713e-05, 'epoch': 1.65}
{'loss': 0.2769, 'grad_norm': 4.216807842254639, 'learning_rate': 1.4590435214297536e-05, 'epoch': 1.66}
{'loss': 0.1967, 'grad_norm': 0.8922860026359558, 'learning_rate': 1.457388714214794e-05, 'epoch': 1.66}
{'loss': 0.2638, 'grad_norm': 2.518360137939453, 'learning_rate': 1.4557339069998346e-05, 'epoch': 1.67}
{'loss': 0.2168, 'grad_norm': 1.5496002435684204, 'learning_rate': 1.4540790997848753e-05, 'epoch': 1.67}
{'eval_loss': 0.22720128297805786, 'eval_accuracy': 0.925458628011059, 'eval_precision': 0.7027704800573202, 'eval_recall': 0.7492043284532145, 'eval_f1': 0.7252449319120093, 'eval_runtime': 4.203, 'eval_samples_per_second': 966.209, 'eval_steps_per_second': 120.865, 'epoch': 1.67}
{'loss': 0.2188, 'grad_norm': 1.5942167043685913, 'learning_rate': 1.4524242925699157e-05, 'epoch': 1.68}
{'loss': 0.2308, 'grad_norm': 2.550069570541382, 'learning_rate': 1.4507694853549563e-05, 'epoch': 1.68}
{'loss': 0.1559, 'grad_norm': 2.3486199378967285, 'learning_rate': 1.4491146781399968e-05, 'epoch': 1.69}
{'loss': 0.1771, 'grad_norm': 2.6158366203308105, 'learning_rate': 1.4474598709250373e-05, 'epoch': 1.69}
{'loss': 0.1921, 'grad_norm': 1.7665070295333862, 'learning_rate': 1.445805063710078e-05, 'epoch': 1.7}
{'loss': 0.2523, 'grad_norm': 3.830482006072998, 'learning_rate': 1.4441502564951183e-05, 'epoch': 1.7}
{'loss': 0.1591, 'grad_norm': 2.2245841026306152, 'learning_rate': 1.4424954492801591e-05, 'epoch': 1.71}
{'loss': 0.2221, 'grad_norm': 1.4950580596923828, 'learning_rate': 1.4408406420651995e-05, 'epoch': 1.71}
{'loss': 0.2272, 'grad_norm': 4.482810974121094, 'learning_rate': 1.4391858348502401e-05, 'epoch': 1.72}
{'loss': 0.1888, 'grad_norm': 4.6887664794921875, 'learning_rate': 1.4375310276352805e-05, 'epoch': 1.72}
{'eval_loss': 0.22559525072574615, 'eval_accuracy': 0.9259474238929537, 'eval_precision': 0.7041377660846687, 'eval_recall': 0.7495862507956715, 'eval_f1': 0.7261515693408153, 'eval_runtime': 4.1908, 'eval_samples_per_second': 969.024, 'eval_steps_per_second': 121.217, 'epoch': 1.72}
{'loss': 0.2027, 'grad_norm': 3.3911266326904297, 'learning_rate': 1.4358762204203211e-05, 'epoch': 1.73}
{'loss': 0.131, 'grad_norm': 1.4818909168243408, 'learning_rate': 1.4342214132053619e-05, 'epoch': 1.73}
{'loss': 0.1782, 'grad_norm': 1.4185153245925903, 'learning_rate': 1.4325666059904023e-05, 'epoch': 1.74}
{'loss': 0.1766, 'grad_norm': 5.5323686599731445, 'learning_rate': 1.4309117987754429e-05, 'epoch': 1.74}
{'loss': 0.2432, 'grad_norm': 2.07564640045166, 'learning_rate': 1.4292569915604833e-05, 'epoch': 1.75}
{'loss': 0.1627, 'grad_norm': 2.162991762161255, 'learning_rate': 1.4276021843455239e-05, 'epoch': 1.75}
{'loss': 0.1787, 'grad_norm': 3.4182474613189697, 'learning_rate': 1.4259473771305643e-05, 'epoch': 1.76}
{'loss': 0.162, 'grad_norm': 2.758941411972046, 'learning_rate': 1.4242925699156049e-05, 'epoch': 1.76}
{'loss': 0.3029, 'grad_norm': 2.5593149662017822, 'learning_rate': 1.4226377627006456e-05, 'epoch': 1.77}
{'loss': 0.2034, 'grad_norm': 1.6193222999572754, 'learning_rate': 1.420982955485686e-05, 'epoch': 1.77}
{'eval_loss': 0.2315640151500702, 'eval_accuracy': 0.9227397009180197, 'eval_precision': 0.6799500454132607, 'eval_recall': 0.762444302991725, 'eval_f1': 0.7188381443917662, 'eval_runtime': 4.1884, 'eval_samples_per_second': 969.579, 'eval_steps_per_second': 121.287, 'epoch': 1.77}
{'loss': 0.1654, 'grad_norm': 2.41070818901062, 'learning_rate': 1.4193281482707266e-05, 'epoch': 1.78}
{'loss': 0.193, 'grad_norm': 4.137840270996094, 'learning_rate': 1.417673341055767e-05, 'epoch': 1.78}
{'loss': 0.25, 'grad_norm': 3.341214418411255, 'learning_rate': 1.4160185338408076e-05, 'epoch': 1.79}
